lens_x,lens_y,lens_z,cone_x,cone_y,cone_z,dx,dy,dz,hex_x,hex_y,p,q,side
34.32256537396803,278.60194416137904,-248.76731448938062,25.133513166201453,277.6099947759639,-224.68495808599437,0.3562337155679474,0.03845508842828291,-0.933605241023543,61.40471020678925,-297.9828850886719,-17.0,-14.0,left
19.94861095446825,282.4386701823984,-249.71386706888973,13.067530325129852,281.13939167839357,-227.2250385146592,0.2921422487504028,0.05516199625603491,-0.9547827295589856,38.584697896098916,-301.9037237087925,-17.0,-15.0,left
48.40136532898114,275.3962875934754,-245.3133191513149,37.11086479689058,274.326439028253,-221.17849696878457,0.42339421385599896,0.040119363258506915,-0.9050567807408509,83.59458229482111,-290.17845712493545,-17.0,-13.0,left
77.52719394141882,260.12470625695437,-236.39295087859605,63.72694444687887,259.40619078725854,-213.52926566802125,0.5165658196947656,0.026895204518849136,-0.8558249832161737,130.71041013162082,-276.63658244958174,-18.0,-11.0,left
61.86086707392238,273.4132877182019,-239.73156035389366,48.371215148011935,271.7460342307822,-216.18724431527258,0.49619624444860005,0.061327373274359574,-0.8660417081655898,101.53372267947563,-280.8028317194846,-17.0,-12.0,left
28.85517277193476,294.55816954935983,-242.52475148439265,20.039670640698194,290.26314336384644,-219.2128345659252,0.34857068407022085,0.16982812700811076,-0.921768346974301,43.04970732203202,-288.7430396836881,-16.0,-14.0,left
13.95479814899086,295.0503246209064,-246.28350420520346,6.673801908717515,290.73667479340156,-222.7125425592546,0.2907261336145968,0.17224164039269863,-0.9411753994598137,19.892549369010425,-298.1016895934789,-16.0,-15.0,left
43.01949313527244,292.4693465207615,-238.49222408299906,32.19961358762959,288.00820919963746,-215.1651636600954,0.41458115915760096,0.17093568127158748,-0.8938139937032525,64.69254250087317,-279.943873755721,-16.0,-13.0,left
90.56028355297633,255.90275029645557,-228.74954168866506,75.12242937780834,255.2685246405781,-206.4198331978747,0.5685274357899676,0.023356528812677295,-0.8223326743574689,146.30445210809995,-264.5649593337651,-18.0,-10.0,left
74.84763691221289,275.1237737358649,-232.3186108227929,59.59576430136973,271.6253995860254,-209.1360258683417,0.5453045799048508,0.12507837527910956,-0.8288536150444977,114.06171872536866,-268.4059800760436,-17.0,-11.0,left
0.06683257139923171,293.9514189082168,-247.7534879977159,-5.46576654544937,290.1653851281552,-223.74420135215976,0.22194595297619663,0.151880672640254,-0.9631574405235274,-0.4248975146605005,-304.99654750606044,-16.0,-16.0,left
56.41713487401882,290.09292313612355,-232.96837875044497,43.5837133634499,285.448949287965,-209.95927541081923,0.4797140078680438,0.17359200002118286,-0.8600815590302028,82.65417746230654,-270.6184498868816,-16.0,-12.0,left
87.13784532413449,271.807801934737,-223.79149759676233,70.43887914422439,268.44771122575645,-202.18369352322912,0.6069170610347723,0.12212111551900161,-0.7853267563054943,129.56684609416118,-256.0605134056104,-17.0,-10.0,left
21.765710744018154,308.44407627083615,-235.93296312504668,13.644384476881545,301.57389492167067,-213.06533616293262,0.3220103467922548,0.2724024877220517,-0.9067007341132846,24.784256733976356,-280.8730744468611,-15.0,-14.0,left
102.9856695326707,251.2066360037842,-219.66714355789685,84.34047084008039,250.5927709114168,-198.0516280340376,0.6530123657382925,0.021499448883336318,-0.7570420225394303,160.98154256144528,-250.2480882962679,-18.0,-9.0,left
69.37881778481142,289.188669800968,-225.63237968394384,54.402190651735026,283.713321596638,-203.45614769916196,0.5483097352554782,0.20045813370871038,-0.8118946796562274,98.02762644647129,-259.13883323480354,-16.0,-11.0,left
6.678844136154577,307.95375143310775,-239.51023053289583,0.5538970857789742,301.3940833926682,-215.8776829088175,0.24229128747689171,0.2594880252624632,-0.9348587576517521,2.2043061600584934,-290.8391631714775,-15.0,-15.0,left
36.258928906315006,307.41711992648254,-231.23424709236826,26.020449890540533,300.3029552002471,-208.75550283798356,0.39831151430095285,0.2767651055129815,-0.874499293279114,45.875677821439794,-271.0984946264215,-15.0,-13.0,left
-9.765999908107958,304.95676248267756,-242.31081841027782,-14.706473139528782,299.0642779877077,-218.99035853646416,0.2011960445366444,0.2399657922122752,-0.9497034117190185,-23.02853172960404,-302.32394432641655,-15.0,-16.0,left
50.13604824080989,305.5232257746919,-225.41421304667733,37.60895924326338,298.1760447324973,-203.47345866394147,0.47610330853532196,0.2792362378268372,-0.8338781464255038,64.1303458745172,-261.20336212281455,-15.0,-12.0,left
99.0672328062465,267.30301598439394,-215.04860757256753,80.42877261724959,263.7723123854332,-194.497137243875,0.666415815327976,0.1262398660470811,-0.7348152538571611,144.72734278606717,-242.74426135555302,-17.0,-9.0,left
81.98605804561365,286.94047189885924,-217.56076002309754,65.31989656272799,281.0931284821921,-196.69518077265644,0.6096504511653882,0.21389661655149386,-0.7632657235993646,113.13288156035594,-247.1475005140099,-16.0,-10.0,left
113.16382424645288,245.52817567275773,-209.68732863520057,94.03111880263468,246.01945384645217,-189.8335422417656,0.6937995712763579,-0.017814970668288993,-0.719947763186212,174.59505362631063,-234.77422167751058,-18.0,-8.0,left
-1.12543695734001,320.5490775480759,-232.1252378080298,-6.338551580004596,311.7461190145193,-209.4026089217998,0.20919735649394133,0.35325439547012005,-0.9118375941564304,-14.582680608733938,-283.11353809741524,-14.0,-15.0,left
13.830874479363356,321.39376681556337,-228.20219099131754,6.593344918433118,312.26692145192976,-206.18724367278006,0.2905867392858371,0.36644274981634356,-0.8838999140503756,7.281127174966848,-272.8042271408503,-14.0,-14.0,left
63.09608517834715,303.681031679214,-218.3626309961112,48.60855983834306,296.0354129773749,-196.80697459611582,0.5351125355628444,0.282399258221879,-0.7961816584418635,80.51641055326189,-250.501587603052,-15.0,-11.0,left
28.31520714477525,320.8212863799092,-223.4226815718004,18.894654367385623,311.4252667689477,-202.04775174966204,0.3741616644341619,0.3731872661582328,-0.8489607253843973,27.9476078163011,-262.7104770911118,-14.0,-13.0,left
-15.467931639089414,318.2469097060482,-235.35451865276593,-19.854767773229014,310.27491368645934,-211.75070249529125,0.1734134336182701,0.31513627595739435,-0.933068544436274,-35.90379228745677,-293.7343788320615,-14.0,-16.0,left
94.07957725111328,282.6234092016008,-209.18225692789173,75.74039953056308,277.0177522658508,-189.38765177694415,0.6654178771855519,0.20339539728858283,-0.7182265388327651,128.46893848223274,-234.90538519933042,-16.0,-9.0,left
110.046444403187,261.71056120248136,-205.62237113990943,89.97568254436689,258.31244984154586,-186.3175283295565,0.7154183053810229,0.12112500205208418,-0.6881172735832374,159.49270234020094,-228.4937293621957,-17.0,-8.0,left
-29.30602344093552,315.48412133180193,-235.56122057053165,-32.371425097680074,308.7487730927477,-212.95222207918985,0.1288565909206755,0.2831257074708458,-0.9503871909624175,-55.55874191713929,-301.08650198579505,-14.0,-17.0,left
75.74884662201188,301.301922592366,-210.3525967570506,59.5313819566948,293.0808373165407,-190.4084664195756,0.6009103670913862,0.3046182293555928,-0.7389955785161092,96.00465500748948,-238.99913985782862,-15.0,-10.0,left
42.33952630862079,319.3850117868524,-217.40701798396657,30.746250507133276,309.6097255275712,-196.58386628302117,0.4500541682363028,0.37947931214817415,-0.8083604995945053,46.13874835220323,-252.46992507340696,-14.0,-12.0,left
123.1370038808353,238.88409306376184,-198.50380949920506,102.50108843646308,240.21461243585318,-180.72863391714088,0.756769026621439,-0.048793369639103364,-0.6518587634033168,188.33227274654234,-216.23819023742303,-18.0,-7.0,left
55.688133143132106,317.505987992728,-210.43519003546737,42.009741740297514,307.6406987832739,-190.43588186027407,0.5228555517630509,0.3770999879300351,-0.7644721519412746,63.19117685547687,-241.71379229928996,-14.0,-11.0,left
105.65408419422843,277.3907234305821,-200.06333601335598,85.65953014220571,271.5720678027652,-181.64668920319158,0.7192416737398157,0.20930797465038986,-0.6624813857790273,143.79759616528156,-221.1752677692183,-16.0,-8.0,left
87.97191578419115,297.5355862676124,-202.08168432370053,70.29025876614156,289.43350524340644,-183.44635914767218,0.6564267628407433,0.30078757966879727,-0.6918314367990295,111.27420090436382,-227.2150363900215,-15.0,-9.0,left
-9.757670701984331,332.38569545462326,-223.8610203981991,-14.189629835936667,321.61257474045317,-202.04178433816594,0.1791833259482875,0.43555536999862315,-0.8821478647978875,-31.096777825912156,-275.1360833611568,-13.0,-15.0,left
5.105881921501771,333.6057381436428,-219.87997950503416,-1.0869257480436851,322.29062211980647,-198.7863026294308,0.2504673879580136,0.4576385552661871,-0.8531313148064412,-10.01086321574978,-264.7962503825574,-13.0,-14.0,left
120.18571416382807,254.45176564238676,-195.7041891743681,98.82733389286602,251.91494369021,-177.67068107272604,0.7609461207930293,0.0903806748995835,-0.6424891710019215,174.60719775683003,-213.15407775953832,-17.0,-7.0,left
19.72352304573823,333.43470422108095,-214.90754226945714,11.127765471139405,321.70296792310523,-194.3535332723083,0.3413843828731828,0.46593119005014255,-0.8163117230989362,10.358008134055908,-254.3726056582647,-13.0,-13.0,left
-24.60431880685176,329.76215099853357,-226.88485318420308,-27.552288276722912,319.85085220531244,-203.99501806711262,0.11736900303507176,0.3946035635823322,-0.9113246099687409,-52.53993211750455,-285.94286474544884,-13.0,-16.0,left
-39.931935893779524,326.13072505870457,-228.72358686969636,-41.68614378960392,317.3146965000038,-206.3452598520126,0.0727399373877746,0.3655652029016543,-0.9279391057263914,-72.7446002254973,-295.1933671187308,-13.0,-17.0,left
68.42730602286902,314.9693926738456,-202.71173556354947,52.98562475674534,304.7904088633253,-183.47088044649163,0.5785926965043894,0.3814018427853428,-0.7209459937274943,79.09200695605782,-230.68161996295854,-14.0,-10.0,left
33.86222063200289,332.4101779036715,-208.97386328781806,22.945049860867748,320.11169302226676,-189.1073491807233,0.42331289091770297,0.4768732942073228,-0.7703233461701346,28.437734070561852,-243.96785518329966,-13.0,-12.0,left
99.95631565861365,292.37889583440545,-193.38168654139474,80.59321649172404,284.77103402556793,-176.09182277704662,0.7158036878295372,0.28124297109294666,-0.6391615380327939,126.9699496136244,-214.57962204754062,-15.0,-8.0,left
116.20156258709241,270.6872505368018,-190.499379676586,94.95097415565827,265.1497121307159,-173.38110217843678,0.763202237911577,0.19887739662749887,-0.6147927497599732,158.92344392290346,-206.9261614783925,-16.0,-7.0,left
47.30953785946279,330.52703410041374,-202.1948226947244,34.61911147337239,318.46492264971744,-183.26720301371824,0.4921890376126338,0.46782029585717766,-0.734094082552129,45.73097227780348,-233.37065639020832,-13.0,-11.0,left
129.48615641888134,245.0504107540346,-186.1405498080373,107.38071310719236,243.33119204575638,-169.17624504695704,0.7918094986487176,0.061581832324052274,-0.6076556555955673,190.4756247466609,-197.05162131416972,-17.0,-6.0,left
